Title (News Shots) ,ID,Date
Merck &amp; Co Reports Results of Keytruda in P-III KEYNOTE-604 Trial in 1L Patients with Extensive Stage Small Cell Lung Cancer (ES-SCLC),25686,07-01-2020
Mundipharma Signs an Exclusive Commercialization and Distribution Agreement with Biosolution in South Korea,25695,07-01-2020
Merck KGaA and Pfizer Report Results of Bavencio (avelumab) in P-III JAVELIN Bladder 100 Study for Patients with Locally Advanced or Metastatic Urothelial Carcinoma,25712,07-01-2020
Mithra Signs a License Agreement with Alvogen for its Estelle in Hong Kong and Taiwan,25722,07-01-2020
Evotec Expands its 2016 Agreement with Bristol-Myers Squibb,25730,07-01-2020
Bicycle Therapeutics Signs Clinical Development Partnership with Cancer Research UK for BT7401,25746,08-01-2020
MiNA Therapeutics Signs a Research Collaboration with AstraZeneca to Evaluate Therapies for Metabolic Diseases,25756,08-01-2020
Eagle Signs a Co-Promotion Agreement with Tyme for SM-88 to Treat Cancer,25765,08-01-2020
Innovent Signs a Clinical Trial Agreement with Sirnaomics to Treat Cancer and Fibrotic Diseases in the US,25772,08-01-2020
Abbott's HeartMate 3 Heart Pump Receives the US FDA's Approval for Patients to Avoid Open Heart Surgery,25782,08-01-2020
PhoreMost Signs a Multi-Project Drug Discovery Agreement with Boehringer Ingelheim,25795,08-01-2020
Gilead Signs a License Agreement with Xencor for its GS-9722 to Treat HIV,25808,08-01-2020
Veracyte Signs a Multi-Year Agreement with AstraZeneca,25817,09-01-2020
Merck &amp; Co's Keytruda (pembrolizumab) Receives the US FDA's Approval for Patients with BCG-Unresponsive High-Risk Non-Muscle Invasive Bladder Cancer,25825,09-01-2020
Almirall Signs an In-License Agreement with 23andMe for Multiple Inflammatory Diseases,25837,09-01-2020
Mylan Voluntarily Recalls Nationwide Three Lots of Nizatidine Capsules USP Due to Trace Amounts of NDMA (N-Nitrosodimethylamine),25844,09-01-2020
Evotec Signs a Five-Year Collaboration with Bayer to Develop Therapies for Polycystic Ovary Syndrome,25850,09-01-2020
BioMed Collaborates with Merck &amp; Co for Autoimmune Diseases,25861,09-01-2020
Gilead Signs an Exclusive License Agreement with Rockefeller University for its Portfolio of HIV Abs,25869,10-01-2020
Kaleido Signs a Collaboration with Janssen for Microbiome Metabolic Therapies (MMT),25877,10-01-2020
Pfizer Signs an Exclusive Worldwide License Agreement with eFFECTOR to Develop Therapies for Cancer Indications,25883,10-01-2020
Immunic Exercises its Worldwide Exclusive Option to License for IMU-856 with Daiichi Sankyo,25896,10-01-2020
Bayer Signs a Three Year Multi Target AI-based Agreement with Exscientia to Treat Cardiovascular and Oncology Diseases,25906,10-01-2020
Eli Lilly to Acquire Dermira for $1.1B,25915,10-01-2020
Nektar Therapeutics Signs a Clinical Trial Collaboration with Bristol-Myers Squibb,25938,10-01-2020
Iovance Signs a License Agreement with Novartis to Develop and Commercialize IOV-3001,25959,13-01-2020
AstraZeneca's Lynparza (olaparib) + Bevacizumab Receive the US FDA's Priority Review for 1L Treatment of Advanced Ovarian Cancers,25968,13-01-2020
Incyte Signs a Worldwide License Agreement with MorphoSys for Tafasitamab,25982,13-01-2020
Roche Signs a Technology License Agreement with Amunix Pharmaceutical to Develop Non-Oncology Therapies,25992,13-01-2020
Mundipharma Collaborates with Samsung Bioepis to Commercialize Multiple Biosimilar Candidates in Hong Kong and Taiwan,25999,13-01-2020
Biogen to Acquire Pfizer's PF-05251749 to Bolster its Neurological Pipeline,26007,13-01-2020
BeiGene Collaborates with EUSA Pharma to Develop and Commercialize Sylvant (siltuximab) and Qarziba (dinutuximab beta) in Greater China,26017,13-01-2020
Coherus Signs a License Agreement with Innovent Biologics to Commercialize Biosimilar of Avastin (bevacizumab) in the US and Canada,26026,14-01-2020
MSD Signs a Multiyear Agreement with Just â€“ Evotec Biologics for Gaining Access to J.POD Facility,26035,14-01-2020
Roche Collaborates with Illumina to Expand the Adoption of NGS Based Testing in Oncology,26043,14-01-2020
Astellas and Adaptimmune Signs Co-Exclusive Agreement for Universal Donor Cell Platform and Stem-Cell Derived Allogeneic CAR-T and TCR T-Cell Therapies,26051,14-01-2020
Amgen Collaborates with Guardant Health and Qiagen to Expand Molecular Testing for Patients with Non-Small Cell Lung Cancer,26060,14-01-2020
Axsome In-Licenses Pfizer's Reboxetine and Esreboxetine in the US,26067,14-01-2020
Bayer Signs an Exclusive Option to License Agreement with Dare Biosciences to Commercialize Ovaprene in the US,26076,14-01-2020
Takeda Collaborates with Charles River to Identify and Develop Preclinical Candidates,26080,14-01-2020
Genome &amp; Company Signs a Clinical Trial Agreement with Merck KGaA and Pfizer to Evaluate the Combination Therapy,26093,15-01-2020
Astellas' Xospata (gilteritinib) Receives Health Canada Approval for Relapsed or Refractory Acute Myeloid Leukemia with a FLT3 Mutation,26104,15-01-2020
ViiV Healthcare's Dovato (dolutegravir/lamivudine) Receives MHLW's Approval to Treat HIV 1 Infection,26112,15-01-2020
Insilico Collaborates with Pfizer to Explore Novel Data and AI System for Target Discovery,26117,15-01-2020
JAMP Signs an Agreement with Alvotech to Commercialize Five Biosimilars in Canada,26124,15-01-2020
Alexion to Initiate P-III CHAMPION-ALS Study Evaluating Ultomiris (ravulizumab) in Amyotrophic Lateral Sclerosis,26134,15-01-2020
Kymera Signs a DNA-Encoded Library Based Drug Discovery Research Agreement with HitGen,26141,15-01-2020
BioLineRx's Motixafortide (BL-8040) Receives EC's ODD to Treat Pancreatic Cancer in Europe,26146,15-01-2020
Galapagos Signs an Exclusive Option to License Agreement with Fibrocor to Expand their Existing 2019 Partnership for Fibrosis,26154,16-01-2020
JT Signs an Exclusive License Agreement with Dermavant to Develop and Commercialize Tapinarof in Japan,26162,16-01-2020
Livongo to Integrate Dexcom's G6 CGM System into its Applied Health Signals Platform,26172,16-01-2020
Wuxi Biologic to Acquire Bayer's Production Facility in Germany,26182,16-01-2020
UCB's Cimzia (certolizumab pegol) Receives Health Canada Approval for Non-Radiographic Axial Spondyloarthritis,26189,16-01-2020
BMS Reports the US FDA Acceptance of sBLA for Opdivo (nivolumab) + Yervoy (ipilimumab) as 1L Treatment for Non-Small Cell Lung Cancer,26198,16-01-2020
Sun Pharma Signs a License Agreement with Rockwell Medical for Triferic in India,26203,16-01-2020
"Meiji and Dong-A Socio Initiate P-I Trial for DMB-3115 (biosimilar, ustekinumab)",26212,16-12-2019
Boehringer Ingelheim Report Results of BI 695501 in P-III Trial for Patients with Crohn's Disease,26222,17-12-2019
BioNTech To Acquire Neon to Bolster its Immunotherapy Pipeline,26229,17-01-2020
"Celltrion Reports Results of Truxima (biosimilar, rituximab) in P-III Study for Advanced Follicular Lymphoma in the US",26233,12-12-2019
"Clover Reports Dosing of SCB-808 (biosimilar, etanercept) in P-III Trial in China",26241,30-12-2019
"Neuclone Reports Dosing of NeuLara (biosimilar, ustekinumab) in P-I Trial",26252,30-12-2019
Samsung Bioepis Initiates P-III Trial for Ontruzant in China,26263,20-12-2019
Novo Nordisk's Ozempic (semaglutide) Receives the US FDA's Approval for Reduction in MACE in Patients with Type 2 Diabetes,26270,17-01-2020
Just â€“ Evotec Signs a Development and Manufacturing Agreement with OncoResponse for OR2805,26294,17-01-2020
Healthy.io Launches Digital Wound Management Solution to Treat Chronic Wounds,26300,17-01-2020
Charles River Collaborates with Fios Genomics for Bioinformatics-Driven Drug Discovery and Safety Assessment,26312,17-01-2020
Arena's APD418 Receives FDA's Fast Track Designation to Treat Patients with Decompensated Heart Failure,26328,17-01-2020
AstraZeneca's Lynparza (olaparib) Receives the US FDA's Priority Review for HRR-Mutated Metastatic Castration-Resistant Prostate Cancer,26354,20-01-2020
AstraZeneca's Imfinzi (durvalumab) + Tremelimumab Receive the US FDA's Orphan Drug Designation for Liver Cancer,26365,20-01-2020
Cyclica and AUM Biosciences Collaborate to Develop Novel Cancer Therapies Under Project Nexus,26370,20-01-2020
CMS Signs a License Agreement with Zydus for Desidustat in Greater China,26381,20-01-2020
Astellas to Establish a New Manufacturing Facility for API of Prograf in Toyama Technology Center,26386,20-01-2020
TB Alliance Collaborates with Hongqi Pharma to Commercialize New Therapy for Highly Drug-Resistant Forms of TB in China,26391,20-01-2020
Novartis' Mayzent (siponimod) Receives EC's Approval to Treat Patients with Secondary Progressive Multiple Sclerosis with Active Disease,26399,21-01-2020
Roche's Polivy (polatuzumab vedotin) Based Combination Regimen Receives EC's Approval for Patients with R/R Diffuse Large B-Cell Lymphoma,26408,21-01-2020
Pharming Receive EMA's Approval to Establish New Facility for Manufacturing Ruconest (conestat alfa),26417,21-01-2020
Jazz Pharmaceuticals' Sunosi (solriamfetol) Receives EMA's MAA for Excessive Daytime Sleepiness in Adults with Narcolepsy or Obstructive Sleep Apnea,26423,21-01-2020
Inotrem Signs a Worldwide License agreement with Roche Diagnostic for CDx Test in Septic Shock,26433,21-01-2020
PhoreMost Signs Multi-Project Drug Discovery Collaboration with Otsuka Pharmaceutical to Identify Novel Targets,26439,21-01-2020
Janssen's Darzalex (daratumumab) Combination Regimen Receives EC's Approval for Transplant Eligible Patients with Newly Diagnosed Multiple Myeloma,26450,21-01-2020
OBI Pharma's OBI-999 Receives the US FDA's Orphan Drug Designation to Treat Gastric Cancer,26457,21-01-2020
MD Anderson to Acquire Bellicum's Manufacturing Facility for $15M,26467,22-01-2020
Fresenius Kabi Forms a Joint Venture in Collaboration with Bio-Techne and Wilson Wolf to Advance Cell and Gene Therapies,26473,22-01-2020
Horizon Therapeutics' Tepezza (teprotumumab-trbw) Receives the US FDA's Approval as the First Therapy for Thyroid Eye Disease,26482,22-01-2020
Medtronic's Micra AV Receives the US FDA's Approval as the World's Smallest Pacemaker to Treat AV Block,26492,22-01-2020
Theramex to Acquire Commercial Rights of MSD's Zoely to Expand its Footprints,26498,22-01-2020
GSK's Belantamab Mafodotin Receives FDA's Priority Review for Relapsed or Refractory Multiple Myeloma,26504,22-01-2020
Genialis Collaborates with Oncologie on Precision Medicine Initiative in Gastric Cancer,26513,23-01-2020
Roche Reports Results of Risdiplam in FIREFISH Study for Infants with Type 1 Spinal Muscular Atrophy,26521,23-01-2020
Bayer's Nubeqa (darolutamide) Receives MHLW's Approval for Men with Non-Metastatic Castration-Resistant Prostate Cancer,26532,23-01-2020
Bayer Reports Submission of MAA to the EMA for Pre-Filled Syringe to Administer Eylea (aflibercept solution for intravitreal injection),26541,23-01-2020
Evotec and Indivumed Collaborate to Develop Therapies for Patients with Non-Small Cell Lung Cancer,26548,23-01-2020
Merck & Co's Keytruda (pembrolizumab) Receives Health Canada's Approval as 1L Treatment for Advanced Renal Cell Carcinoma,26553,23-01-2020
Janssen Receives EC's Approval for the Expanded Use of Stelara (Ustekinumab) to Treat Pediatric Patients with Moderate to Severe Plaque Psoriasis,26563,24-01-2020
Roche Reports Results of Tecentriq (atezolizumab) in P-III IMvigor010 Study for Patients with Muscle-Invasive Urothelial Cancer,26571,24-01-2020
Pfizer to Launch Two Oncology Biosimilars at Lowest Wholesale Acquisition Cost in the US,26580,24-01-2020
Evarsana Signs an Agreement with Evoke Pharma to Commercialize Gimoti in the US,26589,24-01-2020
Epizyme's Tazverik (tazemetostat) Receives the US FDA's Accelerated Approval as the First Therapy for Epithelioid Sarcoma,26604,24-01-2020
AbbVie to Divest Allergan's Brazikumab and Zenpep (pancrelipase) to Gain the US FTC and EC's Approval on Pending Allergan Acquisition,26624,27-01-2020
AstraZeneca to Divest its Hypertension Therapies to Atnahs Pharma,26632,27-01-2020
Roche Reports Submission of sBLA to the US FDA for Tecentriq (atezolizumab) + Avastin (bevacizumab) to Treat Unresectable Hepatocellular Carcinoma,26644,27-01-2020
AstraZeneca Reports Results of Brilinta (ticagrelor) in P-III THALES Study for Patients with Minor Acute Ischemic Stroke or High-Risk Transient Ischemic Attack,26653,27-01-2020
Merck & Co's Dificid (fidaxomicin) Receives FDA's Approval to Treat Clostridioides difficile in Children Aged Six Months and Older,26661,27-01-2020
Sanofi and Regeneron Receive the US FDA's Priority Review Acceptance for Dupixent's sBLA to Treat Moderate-to-Severe Atopic Dermatitis in Children Aged 6 to 11 Years,26670,28-01-2020
GSK Out Licenses its Tuberculosis Vaccine (M72/AS01E ) to Bill &amp; Melinda Gates Medical Research Institute,26681,28-01-2020
Eli Lilly and Boehringer Ingelheim's Triple Regimen Receive the US FDA's Approval for Type 2 Diabetes,26687,28-01-2020
Bausch + Lomb Collaborates with TerraCycle to Launch First Contact Lens Recycling Program in Canada,26694,28-01-2020
Ningbo NewBay Medical Technology Signs an Exclusive License Agreement with Genentech to Develop and Commercialize GDC-0570,26702,28-01-2020
Alkermes Reports the US FDA Acceptance of NDA for ALKS 3831 to Treat Schizophrenia and Bipolar I Disorder,26708,28-01-2020
Timber Pharmaceuticals Signs a Reverse Merger Agreement with BioPharmX,26717,29-01-2020
Takeda Report Submission of NDA to MHLW for Cabometyx (cabozantinib) to Treat Advanced Hepatocellular Carcinoma in Japan,26726,29-01-2020
Kite Reports the Validation of EMA's MAA for KTE-X19 to Treat Relapsed or Refractory Mantle Cell Lymphoma,26731,29-01-2020
Eli Lilly's Selpercatinib (LOXO-292) Receives Priority Review Status for the Treatment of RET-Driven Cancer Indications,26740,29-01-2020
Verastem Reports Dosing of Copiktra (duvelisib) in CPSC's Chinese Study for Relapsed or Refractory Follicular Lymphoma,26746,29-01-2020
Akcea and Ionis Report Results of AKCEA-ANGPTL3-LRx in P-II Study for Patients with Cardiovascular and Metabolic Diseases,26752,29-01-2020
Johnson &Johnson Initiates the Development of Vaccines Against Coronavirus,26765,30-01-2020
Sanofi Reports Results of Olipudase alfa in Two Studies for Acid Sphingomyelinase Deficiency in Adults and Pediatric Patients,26776,30-01-2020
Astellas Reports Submission of sNDA to MHLW for Evrenzo (roxadustat) to Treat Anemia Associated with Chronic Kidney Disease in Non-Dialysis Dependent Patients in Japan,26784,30-01-2020
Sorrento Collaborates with Celularity to Initiate the Development of Emergency Allogeneic Natural Killer Cell Therapy for Coronavirus Infection,26790,30-01-2020
Janssen Receives EC's Approval for Expanded Use of Erleada (apalutamide) to Treat Metastatic Hormone-Sensitive Prostate Cancer,26797,30-01-2020
Bayer Report Result of Nubeqa (darolutamide) + ADT in P-III ARAMIS Study for Non-Metastatic Castration-Resistant Prostate Cancer,26804,30-01-2020
Spring Bank Discontinues the Development of Inarigivir to Treat Patients with Chronic Hepatitis B Virus,26810,30-01-2020
Inovio Collaborates with Beijing Advaccine to Advance the Development of INO-4800 Vaccine Targeting Coronavirus in China,26822,31-01-2020
Abbott's Tendyne Receives CE Mark as the World's First Transcatheter Mitral Valve Implantation System in Europe,26831,31-01-2020
Microsoft Launches $40M AI Program to Accelerate Health Initiatives Globally,26836,31-01-2020
Accenture Collaborates with Google Cloud to Support Life Sciences Companies Advancing Research and Development of Innovative Therapies,26843,31-01-2020
ProQR's QR-421a Receives FDA's Rare Pediatric Disease Designation for Retinitis Pigmentosa,26850,31-01-2020
Alnylam's Givlaari (givosiran) Receives CHMP's Positive Opinion to Treat Acute Hepatic Porphyria in Adults and Adolescents,26853,31-01-2020
Eli Lilly's Fast-Acting Insulin Lispro Receives CHMP's Positive Opinion in Patients with Diabetes,26866,31-01-2020
GSK Collaborates with CEPI to Develop Vaccine Against Corona Virus,26881,03-02-2020
Eli Lilly Launches Reyvow (lasmiditan) C-V for the Treatment of Migraine in the US,26891,03-02-2020
Teva Reports Results of Ajovy (fremanezumab) in Two P-II/III Clinical Studies for the Treatment of Migraine in Japan,26900,03-02-2020
"Pfizer's Ruxience (biosimilar, rituximab) Receives CHMP's Positive Opinion for Cancer and Autoimmune Diseases",26905,03-02-2020
"Amgen Launches Amgevita (biosimilar, adalimumab) for the Treatment of Inflammatory Diseases in Brazil",26917,03-02-2020
Danaher Receives S.Korean FTC's Conditional Approval for its $21.4B GE Biopharma Acquisition,26928,04-02-2020
IMIDomics Collaborates with Gossamer Bio to Develop Therapies for Treating Immune-Mediated Inflammatory Diseases,26934,04-02-2020
"Bio-Thera Reports Results of BAT1706 (biosimilar, bevacizumab) in P-III Trial for Patients with Non-Squamous Non-Small Cell Lung Cancer (NSCLC)",26949,04-02-2020
Kyowa Kirin Terminates its Agreement with Zeria Pharmaceuticals for ASACOL (mesalazine),26957,04-02-2020
CELLINK Expands its Multi-Target Collaboration with AstraZeneca for Drug Discovery,26969,04-02-2020
Boehringer Ingelheim Reports Real-World Data for Spiriva Respimat (tiotropium bromide) Inhalation Spray 1.25mcg in Patients with Asthma,26981,04-02-2020
GSK Reports EMA's Acceptance of MAA for Belantamab Mafodotin to Treat Relapsed or Refractory Multiple Myeloma,26990,04-02-2020
Regeneron Expands its Existing Collaboration with HHS'BARDA to Develop Antibody Therapies for Coronavirus,27002,05-02-2020
BioMotiv and BMS to Launch Anteros Pharmaceuticals,27008,05-02-2020
AbbVie's Rinvoq (upadacitinib) Receives ANVISA's Approval for Rheumatoid Arthritis,27015,05-02-2020
The US FDA Grants Emergency Use Authorization for Coronavirus Diagnostic Test,27020,05-02-2020
Merck &amp; Co. to Spin-Off its Non-Core Business into a New Company to Focus on its Core Therapy Areas,27028,05-02-2020
Seqirus' Audenz Receives the US FDA's Approval as the First Adjuvanted Cell-Based Pandemic Influenza A (H5N1) Vaccine,27032,05-02-2020
Navrogen and Levena Collaborate to Develop ADCs for Humoral Immuno-Suppressed Cancers,27042,05-02-2020
Alector's AL101 Receives FDA's Fast Track Designation to Treat Frontotemporal Dementia,27045,05-02-2020
Merck &amp; Co. Collaborates with Atreca to Identify Novel Antibody Targets in Oncology,27054,06-02-2020
Sanofi Reports Results of SAR442168 in P-IIb Study for Relapsing Multiple Sclerosis,27059,06-02-2020
Fresenius Kabi Reports the Availability of Glucagon Emergency Medicine Kit to Treat Hypoglycemia in the US,27066,06-02-2020
Roche Reports Results of Risdiplam in SUNFISH Part 2 Study for Patients with Type 2 Or 3 Spinal Muscular Atrophy,27075,06-02-2020
Nestle Health Science Signs a Worldwide Exclusive Agreement with VALBIOTIS to Develop and Commercialize TOTUM-63 for Reducing the Risk of T2D,27079,06-02-2020
Bridge Biotherapeutics Signs a License Agreement with Konkuk University for its Back-Eye Disease Therapy,27085,06-02-2020
Almirall Collaborates with Plug and Play to Offer Digital Solutions in Dermatology,27097,07-02-2020
Roche Reports Results of Tecentriq (atezolizumab) + Avastin (bevacizumab) in P-III IMbrave150 Study in Chinese Patients with Hepatocellular Carcinoma,27113,07-02-2020
Merck &amp; Co. to Initiate P-II Study of MK-5890 for Non-Small Cell Lung Cancer,27122,07-02-2020
Collegium to Acquire US Rights of Assertio's Nucynta Franchise for $375M,27129,07-02-2020
Novo Nordisk to Invest ~$117.4M in Expansion of its Production Facilities in Denmark,27141,07-02-2020
Curis Amends its Existing Collaboration with Aurigene for the Development and Commercialization of CA-170,27149,07-02-2020
Â­WHO to Accelerate Global Research and Innovation Against Corona Virus,27158,07-02-2020
Eli Lilly Reports Results of Solanezumab in P-II/III DIAN-TU Study for Dominantly Inherited Alzheimer's Disease,27175,10-02-2020
Regeneron Reports Results of Eylea (aflibercept) in P-III PANORAMA Study for Patients with Diabetic Retinopathy,27183,10-02-2020
Zealand Pharma to Acquire Valeritas' Business and Retain its Employees,27194,10-02-2020
Bayer Plans Two P-III Studies to Evaluate Aflibercept 8mg Formulation,27214,10-02-2020
Roche Reports Results of Gantenerumab in P-II/III DIAN-TU-001 Study for Autosomal Dominant Alzheimer's Disease,27233,10-02-2020
BioIntelliSense's BioSticker Receives FDA's 510 (k) Clearance for Month-Long Vitals Monitoring,27243,11-02-2020
Sapphire Biotech Collaborates with Arizona State University to Develop Metastatic Cancer Inhibitor,27251,11-02-2020
Kite's KTE-X19 Receives the US FDA's Priority Review for Relapsed or Refractory Mantle Cell Lymphoma,27257,11-02-2020
Bayer and Nuvisan Collaborate to Establish a New Research Entity in Berlin,27265,11-02-2020
Eagle's Pemfexy (pemetrexed for injection) Receives Final FDA's Approval to Treat Nonsquamous Non-Small Cell Lung Cancer,27277,11-02-2020
Novartis' Capmatinib (INC280) Receives FDA's Priority Review for METex14 Mutated Advanced Non-Small Cell Lung Cancer,27312,11-02-2020
Janssen Reports Submission of sBLA to the US FDA for Darzalex (daratumumab) based Combination Regimen for Relapsed/Refractory Multiple Myeloma,27325,11-02-2020
Caption Health's Caption Guidance Receives FDA's Marketing Authorization as the First AI-Guided Image Acquisition System,27329,11-02-2020
Janssen Collaborates with BARDA to Facilitate the Development of Corona Virus Vaccine,27343,12-02-2020
Pfizer Terminates its License Agreement with GlycoMimetics Signed in 2011,27355,12-02-2020
"Novo Nordisk Launches Esperoct [antihemophilic factor (recombinant), glycopegylated-exei] to Treat Hemophilia A in the US",27372,12-02-2020
Eli Lilly's Taltz (ixekizumab) Receives Health Canada's Approval for Active Ankylosing Spondylitis,27386,12-02-2020
Cognoa Collaborates with Autism Learning Partners for Screening App to Accelerate Early Diagnosis of Autism,27400,12-02-2020
Astellas and Pfizer Report Results of Xtandi (enzalutamide) in P-III PROSPER Study for Non-Metastatic Castration-Resistant Prostate Cancer,27415,12-02-2020
Merck &amp; Co. Reports Results of Keytruda (pembrolizumab) + CT in P-III KEYNOTE-355 Study as 1L Treatment for Metastatic Triple-Negative Breast Cancer,27426,12-02-2020
Dr. Reddy's to Acquire Wockhardt's Select Business Divisions for ~$259M in India,27442,13-02-2020
Deciphera Reports the US FDA's Acceptance of NDA and Priority Review for Ripretinib to Treat Patients with Advanced Gastrointestinal Stromal Tumors,27459,13-02-2020
Vizient Submits Response to the US FDA for Draft Guidance on Biosimilars Development,27477,28-01-2020
Alvotech Signs an Exclusive Commercialization Agreement with JAMP Pharma for Biosimilars in Canada,27486,14-01-2020
Medtronic Recalls its MiniMed 600 Series Insulin Pumps Due to Incorrect Insulin Dosing,27496,13-02-2020
BenevolentAI Collaborates with UC San Diego to Develop Non-Invasive Therapies for Cerebral Cavernous Malformations,27506,13-02-2020
Medtronic to Acquire Digital Surgery to Bolster its Robotic-Assisted Surgery Platform and AI Capabilities,27519,13-02-2020
Amgen Receives Health Canada's Marketing Authorization Transfer of Otezla for Moderate to Severe Plaque Psoriasis and Psoriatic Arthritis,27527,13-02-2020
BMS Receives FDA's Priority Review Acceptance of Lisocabtagene Maraleucel's BLA for Patients with Relapsed or Refractory Large B-Cell Lymphoma,27534,13-02-2020
Thermo Fisher Collaborates with NanoPin to Facilitate Infectious Diseases Diagnosis,27544,14-02-2020
Roche's Tecentriq (atezolizumab) + CT Receive NMPA's Approval as 1L Treatment for Extensive-Stage Small Cell Lung Cancer,27554,14-02-2020
Orthofix's STIM onTrack 2.1 Mobile App Receives the US FDA's Approval for Bone Growth Stimulators,27563,14-02-2020
Codagenix Collaborates with Serum Institute of India to Co-Develop a Live-Attenuated Vaccine Against Coronavirus (COVID-19),27576,14-02-2020
Soligenix's RiVax Receives the US FDA's Fast Track Designation for the Prevention of Ricin Poisoning,27584,14-02-2020
Epizyme Reports the US FDA Acceptance of NDA for Tazverik (tazemetostat) to Treat Follicular Lymphoma,27589,14-02-2020
Teva Collaborates with Global HOPE and Direct Relief for Providing Access to Medications in Africa,27614,17-02-2020
"Merck & Co's Ervebo (Ebola Zaire Vaccine, Live) Receives Approval in Four African Countries",27621,17-02-2020
PharmaMar and Jazz Receive the US FDA's Priority Review Acceptance of Lurbinectedin's NDA for Patients with Relapsed Small Cell Lung Cancer,27629,17-02-2020
"Celltrion Reports Results of Remsima SC (biosimilar, infliximab) in a Clinical Study for Active Crohn's Disease and Ulcerative Colitis #ECCO2020",27637,17-02-2020
Novartis' Beovu (brolucizumab) Receives EC's Approval for Wet Age-Related Macular Degeneration,27644,17-02-2020
Zydus Cadila Launches a Research Program to Develop Vaccine Against Coronavirus,27651,17-02-2020
Chugai and Sanofi to Terminate their Licensing Agreement for Tofogliflozin Hydrate in Japan,27661,18-02-2020
GSK's Voltaren Arthritis Pain Receives the US FDA's Approval as an OTC Medication,27671,18-02-2020
Noxopharm Collaborates with GenesisCare to Bring Combination Regimen of Veyonda (idronoxil) and Lu-PSMA in Australia,27678,18-02-2020
MVC Collaborates with the US NIH to Develop Vaccine Against Corona Virus,27685,18-02-2020
Â­WAT Medical Reports Results of HeadaTerm TENS Therapy in a Clinical Study to Treat Acute Migraine,27693,18-02-2020
"Pfizer's Vyndaqel (tafamidis, 61mg) Receives EC's Approval as the First Therapy to Treat Transthyretin Amyloid Cardiomyopathy in the EU",27706,18-02-2020
Chugai's RG6042 Receives MHLW's Orphan Drug Designation for Huntington's Disease in Japan,27711,18-02-2020
Sanofi Collaborates with BARDA to Facilitate the Development of Coronavirus Vaccine,27723,19-02-2020
Roche Reports the US FDA Acceptance of sBLA and Granted Priority Review for Tecentriq (atezolizumab) as 1L Monotherapy for Advanced Non-Small Cell Lung Cancer,27734,19-02-2020
Hyperfine Research Receives the US FDA's 510(k) Clearance for its World's First Bedside MRI system,27741,19-02-2020
Abbott's Gallant ICD and CRT-D Device Receives CE Mark in the EU,27746,19-02-2020
Janssen Expands its Collaboration with BARDA to Expedite the Discovery of COVID-19 Therapies,27753,19-02-2020
Sarepta Receives the US FDA's Approval for VYONDYS 53 (golodirsen) Injection to Treat Duchenne Muscular Dystrophy (DMD) in Patients with Amenable to Skipping Exon 53,27758,12-12-2019
Abbott Collaborates with Insulet to Integrate Glucose Sensing Technology with Automated Insulin Delivery System for Seamless Diabetes Care,27762,19-02-2020
Astellas and Seattle Genetics' PADCEV (enfortumab vedotin-ejfv) Receives the US FDA's Approval for Locally Advanced or Metastatic Urothelial Cancer in Adults,27766,18-12-2019
WuXi Vaccines Signs Twenty Years Manufacturing Agreement with Global Vaccine Leaders for $3B,27779,19-02-2020
Merck KGaA to Divest its Allergopharma to Dermapharm,27789,20-02-2020
Astellas and Seattle Genetics' Padcev (enfortumab vedotin-ejfv) + Keytruda Receive FDA's Breakthrough Therapy Designation as 1L Treatment for Advanced Bladder Cancer,27796,20-02-2020
Intra-Cellular's CAPLYTA (lumateperone) Receives the US FDA's Approval for the Treatment of Schizophrenia in Adults,27826,23-01-2020
Blueprint Medicines' Ayvakit (avapritinib) Receives FDA's Approval to Treat Patients with Unresectable or Metastatic PDGFRA Exon 18 Mutant Gastrointestinal Stromal Tumor,27834,09-01-2020
Vifor Pharma and Fresenius Kabi Collaborate to Establish Joint Venture in China,27836,20-02-2020
Eisai's Dayvigo (lemborexant) Receives the US FDA's Approval to Treat Insomnia in Adults,27859,23-12-2019
Abbott to Recall Coronary Dilatation Catheters Due to Failure of Balloon Deflation,27875,20-02-2020
Genentech Signs an Agreement with Nimble to Discover and Develop Novel Peptide-Based Therapies,27891,20-02-2020
Roche Introduces RocheDiabetes InsulinStart to Facilitate the Access to Insulin Therapy for T2D Patients,27902,20-02-2020
GSK Signs an Agreement with Immatics to Develop Adoptive Cell Therapies for Multiple Cancer Indications,27922,21-02-2020
BioMarin Receives the US FDA's Priority Review Acceptance of Valoctocogene Roxaparvovec's BLA for Patients with Hemophilia A,27926,21-02-2020
VBL Therapeutics to Initiate P-II Study Evaluating VB-111 (ofranergene obadenovec) + Nivolumab in Patients with Metastatic Colorectal Cancer,27930,21-02-2020
Teva Reports Results of Austedo (deutetrabenazine) in Two Clinical Studies for Tourette Syndrome,27934,21-02-2020
Chugai's Rozlytrek Receives MHLW's Approval for ROS1 Fusion-Positive Non-Small Cell Lung Cancer,27949,21-02-2020
Esperion's NEXLETOL (bempedoic acid) Tablet Receives the US FDA's Approval for Lowering Cholesterol Level,27966,24-02-2020
Novartis Reports Acceptance of Ofatumumab's (OMB157) sBLA from the US FDA and EMA to Treat Relapsing Forms of Multiple Sclerosis (RMS),27977,24-02-2020
Eli Lilly's Trulicity (dulaglutide) Receives the US FDA's Approval to Reduce MACE in T2D Adults,27985,24-02-2020
