Title (News Shots) ,ID,Date
Sage and Biogen Report Results of Zuranolone in P-III WATERFALL Study for Major Depressive Disorder,61261,15-06-2021
Innovent Reports First Patient Dosing in P-II Clinical Trial for the Treatment of Obesity in China,61275,16-06-2021
Linnaeus Therapeutics Reports the Expansion of Clinical Collaboration with Merck to Evaluate LNS8801 + Keytruda for the Treatment of Patients with Advanced Cancer,61278,16-06-2021
Gilead and Jounce's JTX-1811 Receives US FDA's IND Clearance for Cancer Immunotherapies,61282,16-06-2021
Regeneron Reports Results of REGEN-COV (casirivimab and imdevimab) in P-III RECOVERY Trial for COVID-19 Patients,61307,16-06-2021
Organicell Reports Results of Expanded Access Trial for Zofin to Treat Mild to Moderate COVID-19,61312,16-06-2021
Lundbeck Presents Results of Vyepti (eptinezumab-jjmr) in RELIEF Study for Preventive Treatment of Migraine at JAMA,61319,16-06-2021
Pfizer Presents Results of Tofacitinib in STOP-COVID Study for Patients Hospitalized with COVID-19 Pneumonia at NEJM,61338,17-06-2021
MannKind and United Therapeutics Reports the US FDA's Acceptance of NDA for Priority Review of Tyvaso DPI to Treat PAH and PH-ILD,61343,17-06-2021
CureVac Report Results of CVnCoV in Second Interim Analysis of P-llb/lll HERALD Trial to Treat COVID-19,61347,17-06-2021
Blueprint Medicines' Ayvakit (avapritinib) Receives FDA's Approval to Treat Patients with Advanced Systemic Mastocytosis,61357,17-06-2021
Atea Pharma Secures $50M Milestone Payment with Roche in the Development of AT-527 for COVID-19,61361,17-06-2021
Biogen's Gosuranemab (BIIB092) Fails to Meet its Primary Endpoint in P-II TANGO Study for Alzheimer Disease,61368,17-06-2021
Lantheus' Pylarify (piflufolastat F 18) Injection Receives the US FDA's Approval for the Treatment of Prostate Cancer,61374,27-05-2021
Biogen Reports First Patient Dosing in P-III TOPAZ-1 Study of BIIB059 to Treat Systemic Lupus Erythematosus,61389,18-06-2021
Kite Enter into a Partnership with Shoreline Biosciences to Develop Novel Allogeneic Cell Therapies,61394,18-06-2021
BeiGene Reports First Patient Dosing in P-III AdvanTIG-302 Trial of Ociperlimab (BGB-A1217) + Tislelizumab (BGB-A317) to Treat Non-Small Cell Lung Cancer,61395,18-06-2021
CytoReason Collaborates with Sanofi to Initiate its Project Utilizing AI Technology for Asthma,61402,18-06-2021
BioNTech Reports First Patient Dosing in P-II Clinical Trial of BNT111 to Treat Advanced Melanoma,61406,18-06-2021
Lineage Signs an Exclusive Option Agreement with Amasa Therapeutics to Supply and Use of Clinical-Grade Hystem,61412,18-06-2021
Sanofi's Aubagio (teriflunomide) Receives EC's Approval as First Oral MS Therapy for 1L Treatment with Relapsing-Remitting Multiple Sclerosis in Children and Adolescents,61430,21-06-2021
BMS' Onureg (azacytidine) Receives EC's Approval for as Frontline Oral Maintenance Therapy for Adults with Acute Myeloid Leukemia,61433,21-06-2021
Novartis Presents New Data of Zolgensma in P-III Studies in Symptomatic Children with SMA at EAN2021,61438,21-06-2021
Eisai Collaborates with BMS for the Co-Development and Co-Commercialization of MORAb-202,61443,21-06-2021
BeiGene's Brukinsa (zanubrutinib) Receives the NMPA's Approval for Relapsed or Refractory Waldenstr̦m's Macroglobulinemia,61447,21-06-2021
FibroGen Collaborates with HiFiBiO to Advance Next-Generation Therapies for Patients with Cancer and Autoimmune Disease,61453,21-06-2021
Bayer Reports sNDA Submission to US FDA and MAA to EMA for Copanlisib + Rituximab to Treat B-iNHL and Relapsed MZL,61473,22-06-2021
Arrowhead Signs a License Agreement with Horizon to Develop siRNA Therapeutic Targeting XDH for Uncontrolled Gout,61478,22-06-2021
"Innovent Publishes the Results of Sintilimab + IBI305 (bevacizumab, biosimilar) in P-II/III ORIENT-32 Study as 1L Treatment for HCC in The Lancet Oncology",61482,22-06-2021
AstraZeneca and MSD's Koselugo (selumetinib) Receive the EU's Approval for Neurofibromatosis Type 1 and Plexiform Neurofibromas,61490,22-06-2021
ViiV Healthcare Signs a License Agreement with Halozyme for ENHANZE Drug Delivery Technology to Develop Ultra Long-Acting Medicines for HIV,61495,22-06-2021
GSK and Vir Report Results of Sotrovimab in P-III COMET-ICE Trial for High-Risk Adult Patients with Mild-To-Moderate COVID-19,61507,22-06-2021
MacroGenics Signs a License Agreement with Zai Lab to Develop and Commercialize Preclinical Bispecific Antibodies in Oncology,61514,16-06-2021
LEO Pharma' Adtralza (tralokinumab) Receives EC's Approval for Moderate-To-Severe Atopic Dermatitis,61531,23-06-2021
Novartis Reports New Data of Kesimpta (ofatumumab) in ALITHIOS Study for Multiple Sclerosis,61535,23-06-2021
uniQure Reports 52-Week Clinical Data of Etranacogene Dezaparvovec in P-III HOPE-B Trial for Hemophilia B,61540,23-06-2021
uniQure to Acquire Corlieve Therapeutics for $55M,61547,23-06-2021
Pear Therapeutics to Become Public Via THMA SPAC Merger for ~$1.6B,61551,23-06-2021
Sorrento Enters a Multi-Year Research and Development Agreement with US NAMRU-3 Against COVID-19,61557,23-06-2021
Roche Report the US FDA's Acceptance of BLA for Port Delivery System with Ranibizumab to Treat Neovascular Age-Related Macular Degeneration,61575,24-06-2021
Eisai and Biogen Receive FDA's Breakthrough Therapy Designation for Lecanemab (BAN2401) to Treat Alzheimer's Disease,61579,24-06-2021
Bayer's Verquvo (vericiguat) Receives MHLW's Approval for Chronic Heart Failure,61584,24-06-2021
Chugai's Evrysdi (risdiplam) Receives MHLW's Approval for the Treatment of Spinal Muscular Atrophy,61592,24-06-2021
Janssen Reports Submission of NDA to the US FDA for Xarelto (rivaroxaban) to Prevent and Treat Blood Clots in Children,61596,24-06-2021
Tecan to Acquire Paramit for ~$1B,61607,24-06-2021
AbbVie Acquire TeneoOne and its TNB-383B for the Treatment of Relapsed or Refractory Multiple Myeloma,61622,25-06-2021
Lilly's Donanemab Receives the US FDA's Breakthrough Therapy Designation for the Treatment of Alzheimer's Disease,61625,25-06-2021
AbbVie Receive the CHMP's Positive Opinion Recommending Approval of Rinvoq (upadacitinib) for Atopic Dermatitis,61630,25-06-2021
Roche's Actemra/RoActemra (tocilizumab) Receives the US FDA's EUA for Hospitalized Patients with COVID-19,61635,25-06-2021
Regeneron and Sanofi's Libtayo (cemiplimab) Receive the EC's Approval as 1L Treatment for Advanced NSCLC,61639,25-06-2021
Regeneron and Sanofi's Libtayo (cemiplimab) Receive the EC's Approval as 1L Treatment for Advanced Basal Cell Carcinoma,61646,25-06-2021
AstraZeneca Reports First Patient Vaccinating in P-II/III D7220C00001 Trial for AZD2816 to Prevent COVID-19,61665,28-06-2021
Mirati's Adagrasib (MRTX849) Receives the US FDA's Breakthrough Therapy Designation for Advanced Non-Small Cell Lung Cancer,61668,28-06-2021
Lilly Presents the Results of Tirzepatide in SURPASS-1 Trial for Type-2 Diabetes at ADA2021,61672,28-06-2021
Roche's Enspryng Receives EC's Approval as First Home Subcutaneous Treatment for NMOSD,61679,28-06-2021
AstraZeneca's Forxiga (dapagliflozin) Receives CHMP's Recommendation for Approval to Treat Chronic Kidney Disease in EU,61682,28-06-2021
"Samsung Bioepis and Biogen Receive the CHMP's Positive Opinion Recommending Approval of Byooviz (biosimilar, ranibizumab) for Retinal Vascular Disorders",61689,28-06-2021
Gilead Reports Submission of NDA to the US FDA for Lenacapavir to Treat HIV-1 in People with Limited Therapy Options,61699,29-06-2021
"Innovent's Tyvyt (sintilimab) + Byvasda (biosimilar, bevacizumab) Receive the NMPA's Approval as 1L Therapy for Hepatocellular Carcinoma",61702,29-06-2021
"Teva Signs an Exclusive Commercialization Agreement with Bioeq for FYB201 (biosimilar, ranibizumab)",61706,29-06-2021
AstraZeneca's Vaxzevria (AZD1222) Delivers Strong Immune Responses in COV001 and COV002 Trials Against COVID-19,61712,29-06-2021
Medtronic Presents Real-World Data of InPen Smart Insulin Pen for Controlling Blood Sugar Levels at ADA2021,61717,29-06-2021
Sanofi Reports Results of Soliqua (insulin glargine and lixisenatide) in SoliMix Study for the Treatment of Type 2 Diabetes,61723,29-06-2021
Medtronic Launches its First App-Based Research Study to Manage Atrial Fibrillation Disease Burden,61752,30-06-2021
BMS' Opdivo (nivolumab) + Yervoy (ipilimumab) Receive EC's Approval for dMMR or MSI-H mCRC After Prior Chemotherapy,61754,30-06-2021
AbbVie Report Results of Rinvoq (upadacitinib) in P-III Maintenance Study for the Treatment of Ulcerative Colitis,61759,30-06-2021
"Amneal Reports the US FDA's Acceptance of BLA for Alymsys (biosimilar, bevacizumab)",61767,17-06-2021
Theramex Collaborates with Enzene for the Registration and Commercialization of Biosimilar Denosumab,61770,10-06-2021
"Celltrion Launches Remsima SC (biosimilar, infliximab) for Rheumatoid Arthritis in Canada",61772,07-06-2021
Arbutus and Antios Enter into a Clinical Collaboration to Evaluate AB-729 + ATI-2173 for Chronic Hepatitis B Virus Infection,61775,30-06-2021
Alvotech Reaches PCD in its Switching Study for AVT02 (Proposed Biosimilar to Humira),61778,15-06-2021
Vivoryon and Simcere Sign a License Agreement for N3pE Amyloid-Targeting Medicines to Treat Alzheimer's Disease in Greater China,61785,30-06-2021
Celltrion to Acquire Controlling Stake of Iksuda Therapeutics,61787,07-06-2021
"Formycon and Bioeq Report MAA Submission to EMA for FYB201 (biosimilar, ranibizumab)",61799,30-06-2021
Apellis and Beam Sign a Five-Year Research Collaboration to Discover Novel Therapies for Complement-Driven Diseases,61815,01-07-2021
"STADA and Xbrane's Xlucane (biosimilar, ranibizumab) Meet its Primary Endpoint in P-III Xplore Study",61824,01-07-2021
LEXEO Therapeutics' LX2006 Receives the US FDA's Rare Pediatric Disease Designation and Orphan Drug Designation to Treat Friedreich Ataxia,61828,01-07-2021
Abbott's XIENCE Stent Receives the US FDA's Approval for Shortest Blood Thinner Course in Patients with High Bleeding Risk,61838,01-07-2021
Jazz's Rylaze (asparaginase erwinia chrysanthemi (recombinant)-rywn) Receives the US FDA's Approval for Acute Lymphoblastic Leukemia or Lymphoblastic Lymphoma,61852,01-07-2021
Orchard Collaborates with Pharming to Develop and Commercialize OTL-105 for Hereditary Angioedema,61857,01-07-2021
Nestle and Seres Collaborate to Jointly Commercialize SER-109 for Recurrent Clostridioides difficile Infection,61865,02-07-2021
The US FDA Approves FoundationOne CDx for Alunbrig (brigatinib) in Patients with ALK+ NSCLC,61868,02-07-2021
Almirall and Kaken Enter into a License Agreement for the Development and Commercialization of Efinaconazole in Europe,61873,02-07-2021
Zydus Seeks EUA for ZyCoV-D Against COVID-19 in India,61879,02-07-2021
Denovo In-Licenses Lundbeck's Idalopirdine for Alzheimer's Disease and Other Indications,61883,02-07-2021
Hutchmed Reports the US FDA's Acceptance of Surufatinib's NDA for Advanced Neuroendocrine Tumors,61889,02-07-2021
GSK and Alector Sign $2.2B Collaboration to Develop Therapies for Neurodegenerative Diseases,61908,05-07-2021
"Gan Lee Presents P-I Results of Proposed Biosimilar Insulins Aspart, Lispro and Glargine at ADA 2021",61911,05-07-2021
Roche to Present New data of Hemlibra (emicizumab) in P-IIIb STASEY Study for Hemophilia A at ISTH 2021,61916,05-07-2021
Ocugen and Bharat Biotech Present Results of Covaxin in P-III Study Against COVID-19,61926,05-07-2021
Merck Amends Collaboration with NGM to Advance Novel Therapies for Retinal and CVM Diseases,61931,05-07-2021
Lupin's Solosec (secnidazole) Receives the US FDA's Approval for the Treatment of Trichomoniasis,61940,05-07-2021
Spero Therapeutics Enters into a License Agreement with Pfizer for SPR206 to Treat MDR Gram Negative Infections,61950,06-07-2021
Immunic's IMU-838 Receives the US FDA's IND Approval to Initiate P-III ENSURE &amp; P-II CALLIPER Studies for RRMS &amp; PMS,61952,06-07-2021
Abbisko Signs an Exclusive License Agreement with Sperogenix to Develop ABSK021 for ALS and Other Rare Neurological Diseases in Greater China,61958,06-07-2021
Hutchmed Initiates P-I Trial of HMPL 295 for the Treatment of Advanced Solid Tumors in China,61971,06-07-2021
Roche Enter into a Collaboration with Mimetas to Develop Human Disease Models for Drug Development,61979,06-07-2021
Merck's Keytruda (pembrolizumab) Receives the US FDA's Approval for Expanded Indication in Patients with Locally Advanced Cutaneous Squamous Cell Carcinoma,61988,06-07-2021
Sanofi Signs ~$1B Agreement with Eureka &amp; MSK for their Multiple Myeloma Candidate,61996,07-07-2021
Alvotech Initiates AVT04-GL-301 Study of AVT04 Proposed Biosimilar to Stelara (ustekinumab) for the Treatment of Plaque Psoriasis,61999,07-07-2021
Sorrento's Resiniferatoxin Receives the US FDA's Clearance to Initiate P-II Trial for the Treatment of Knee Pain in Patients with Osteoarthritis,62005,07-07-2021
Merck Collaborates with OncoSec to Evaluate TAVO (tavokinogene telseplasmid) + Keytruda (pembrolizumab) in P-III KEYNOTE-C87 Trial for Late-Stage Metastatic Melanoma,62016,07-07-2021
Y-mAbs Reports BLA Submission to the NMPA for Danyelza (naxitamab-gqgk) to Treat Relapsed/Refractory High-Risk Neuroblastoma,62020,07-07-2021
Mallinckrodt Reports Results of StrataGraft in P-III STRATA2016 Study for Thermal Burns,62026,07-07-2021
"Teva Enters Into a Commercialization Agreement with Bioeq for FYB201 (biosimilar, ranibizumab)",62041,08-07-2021
Chugai Files an Application with MHLW for an Additional Indication of Tecentriq as an Adjuvant Treatment for NSCLC in Japan,62044,08-07-2021
Roche Enters into a Clinical Collaboration with Treos Bio for PolyPEPI1018 + atezolizumab in P-I/II Trial to Treat Late Stage Microsatellite Stable Metastatic Colorectal Cancer,62050,08-07-2021
BeiGene Signs a Supply Agreement with PureTech for LYT-200 and Tislelizumab in Patients with Difficult-to-Treat Solid Tumors,62058,08-07-2021
BeiGene Reports NMPA's Acceptance of sBLA for Tislelizumab to Treat Esophageal Squamous Cell Carcinoma in China,62063,08-07-2021
AstraZeneca and Amgen Report the US FDA's Acceptance of BLA and Priority Review of Tezepelumab for the Treatment of Asthma,62068,08-07-2021
AstraZeneca Signs an Exclusive License Agreement with F-star Therapeutics for Novel STING Inhibitors,62128,09-07-2021
BeiGene's Kyprolis (carfilzomib) Receives NMPA's Conditional Approval for the Treatment of Relapsed or Refractory Multiple Myeloma,62132,09-07-2021
Lilly Signs a Three-Year Collaboration with Verge Genomics to Discover and Develop Novel Therapies for ALS,62138,09-07-2021
Janssen Collaborates with Vor to Develop Engineered Hematopoietic Stem Cell Transplants with Bi-Specific Antibody Therapy to Treat AML,62149,09-07-2021
Jazz's Vyxeos (daunorubicin and cytarabine liposome) for Injection Receives Health Canada Approval for the Treatment of High-risk Acute Myeloid Leukemia,62155,09-07-2021
Lysogene Receives the US FDA's Fast Track Designation for LYS-GM101 Gene Therapy to Treat GM1 Gangliosidosis,62159,09-07-2021
Bayer's Kerendia (finerenone) Receives the US FDA's Approval for the Treatment of Chronic Kidney Disease Associated with Type 2 Diabetes,62184,12-07-2021
Takeda Presents Results of Takhzyro (lanadelumab) in P-III HELP Study Open-Label Extension to Treat Hereditary Angioedema Attacks at EAACI 2021,62188,12-07-2021
Astellas and Seagen's Padcev (enfortumab vedotin-ejfv) Receive the US FDA's Full Approval and Expands Indication for Patients with Locally Advanced or Metastatic Urothelial Cancer,62194,12-07-2021
Innovent Reports First Patient Dosing in P-I CIBI323A101 Study of IBI323 to Treat Advanced Malignant Tumors,62203,12-07-2021
Galapagos Reports New Post-Hoc Analyses from P-III SELECTION Program of Filgotinib to Treat Ulcerative Colitis,62209,12-07-2021
Janssen Presents Three-Year Data of Stelara (ustekinumab) in P-lll UNIFI LTE Study for the Treatment of Moderately to Severely Active Ulcerative Colitis at ECCO,62220,12-07-2021
Scynexis' Brexafemme (ibrexafungerp tablets) Receives the US FDA's Approval as the First Oral Non-Azole Treatment for Vaginal Yeast Infections,62227,02-06-2021
Chimerix's Tembexa (brincidofovir) Receives the US FDA's Approval for the Treatment of Smallpox,62232,04-06-2021
Novo Nordisk to Acquire Prothena's ATTR Amyloidosis Program for ~$1.2B,62242,13-07-2021
Biogen Signs a License Agreement with Innocare for Orelabrutinib to Treat Multiple Sclerosis,62245,13-07-2021
Menagen Signs a Commercialization Agreement with CKD for Biosimilar Darbepotein Alfa,62251,13-07-2021
Janssen's Darzalex Faspro (daratumumab and hyaluronidase-fihj) + Pomalidomide and Dexamethasone Receive the US FDA's Approval to Treat Patients with Multiple Myeloma,62261,13-07-2021
Hutchmed Reports First Commercial Sale of Orpathys (savolitinib) in China,62265,13-07-2021
Astellas and Affinivax Present Results of ASP3772 in P-II Study for Streptococcus Pneumoniae,62271,13-07-2021
Hepion Reports Results of CRV431 in P-IIa AMBITION Trial for the Treatment of NASH,62281,14-07-2021
Hologic Receives CE Mark to Use Saliva Samples with Aptima SARS-CoV-2 Test in EU,62284,14-07-2021
Ionis Signs an Exclusive WW License Agreement with Bicycle to Develop Targeted Oligonucleotide Therapeutics Using TfR1 Bicycle Technology,62290,14-07-2021
Astellas Signs a License Agreement with ExCellThera for In Vitro Use of UM171 in Pluripotent Stem Cells,62297,14-07-2021
Strongbridge Reports Results of Post Hoc Analyses from a One Year HYPHOP Study of Keveyis (dichlorphenamide) to Treat Primary Periodic Paralysis,62301,14-07-2021
Caribou Reports the First Patient Dosing in P-I ANTLER Study of CB-010 to Treat Relapsed or Refractory B Cell Non-Hodgkin Lymphoma,62311,14-07-2021
Eli Lilly to Acquire Protomer Technologies for ~$1B,62324,15-07-2021
Galapagos Reports Results of GLPG3667 in P-Ib Study for the Treatment of Psoriasis,62327,15-07-2021
Incyte and Novartis Publish Results of Jakafi (ruxolitinib) in P-III REACH3 Study to Treat Chronic Graft-Versus-Host Disease in NEJM,62330,15-07-2021
Johnson &amp; Johnson Publishes Interim Results of Single-Shot COVID-19 Vaccine in P-I/IIa Sub-Study for COVID 19 in NEJM,62338,15-07-2021
Heat Biologics Signs a Research License Agreement with ProBioGen for Transposase System and Suspension HEK293 Cell Line,62342,15-07-2021
Skyhawk Collaborate with Aragen to Develop Novel Small Molecule Therapeutics to Correct RNA Expression,62347,15-07-2021
Eton's Rezipres (ephedrine hydrochloride injection) Receives the US FDA's Approval for the Treatment of Hypotension,62356,15-06-2021
Sarfez's Soaanz Receives the US FDA's Approval for the Treatment of Heart Failure and Renal Disease,62360,21-06-2021
Ipsen Signs an Exclusive WW License Agreement with IRLAB for Mesdopetam to Treat Parkinson Disease,62372,16-07-2021
Alexion Reports Results of Ultomiris (ravulizumab-cwvz) in P-III Study for Generalized Myasthenia Gravis,62379,16-07-2021
Vir Reports First Patient Dosing in P-II MARCH Trial for VIR-2218 + VIR-3434 as a Functional Cure Regimen for Chronic Hepatitis B Virus Infection,62394,16-07-2021
Bio-Thera Reports First Patient Dosing in P-III Study for BAT2206 Proposed Biosimilar of Stelara (ustekinumab),62399,16-07-2021
AcelRx Signs a License Agreement with Aguettant to Commercialize Dzuveo in EU and for Two Pre-Filled Syringe Products in US,62408,16-07-2021
Eli Lilly Signs an Agreement with Banner Alzheimer's Institute to Evaluate Donanemab in P-III TRAILBLAZER-ALZ 3 Trial for Alzheimer's Disease,62413,16-07-2021
GSK Reports Results of Daprodustat in P-III ASCEND Program for the Treatment of Anemia due to Chronic Kidney Disease,62441,19-07-2021
Merck's Vaxneuvance (pneumococcal 15-valent conjugate vaccine) Receives the US FDA's Approval for the Prevention of Invasive Pneumococcal Disease Caused by 15 Serotypes,62444,19-07-2021
Sanofi's Fexinidazole Receives the US FDA's Approval as the First Oral Treatment for Sleeping Sickness,62448,19-07-2021
AstraZeneca's Imfinzi (durvalumab) Receives NMPA's Approval as a 1L Treatment of Extensive-Stage Small Cell Lung Cancer,62457,19-07-2021
Gilead Reports New Data of Lenacapavir in P-II/III CAPELLA Trial for the Treatment of HIV,62462,19-07-2021
Genentech Reports New Data of Hemlibra (emicizumab-kxwh) in P-IIIb STASEY Study to Treat Hemophilia A,62473,19-07-2021
AstraZeneca Signs an Exclusive WW License Agreement with Aridis for Suvratoxumab to Prevent Pneumonia,62485,20-07-2021
Regeneron's Ronapreve Antibody Cocktail (casirivimab and imdevimab) Receives MHLW's Approval for the Treatment of Mild to Moderate COVID-19,62496,20-07-2021
Samsung Bioepis Initiates P-III Clinical Trial of SB17 Proposed Biosimilar to Stelara (ustekinumab),62510,20-07-2021
Kadmon's Rezurock (belumosudil) Receives the US FDA's Approval for the Treatment of Chronic Graft Versus Host Disease,62516,20-07-2021
"BioNTech Signs a Purchase Agreement to Acquire Kite's Cell Therapy, R&amp;D Platform and Manufacturing Facility in Gaithersburg, MD",62524,20-07-2021
"Myovant's Ryeqo (relugolix, estradiol, and norethindrone acetate) Receives EC's Approval for the Treatment of Women with Uterine Fibroids",62531,20-07-2021
Merck Presents Results from P-IIa Clinical Trial of Islatravir (MK-8591) for the Prevention of HIV at IAS 2021,62550,21-07-2021
Relmada In-Licenses Psilocybin Program from Arbormentis,62554,21-07-2021
Albireo's Bylvay (odevixibat) Receives the US FDA's Approval for the Treatment of Progressive Familial Intrahepatic Cholestasis,62559,21-07-2021
Scilex Reports Completion of Patient Enrollment in P-III C.L.E.A.R. Program for Semdexa (SP-102) to Treat Sciatica Pain Management,62566,21-07-2021
Genentech's Venclexta (venetoclax) + Azacitidine Receives Breakthrough Therapy Designation for the Treatment of Myelodysplastic Syndromes,62570,21-07-2021
Calliditas Signs a License Agreement with STADA to Commercialize Specialty Therapy for the Treatment of IgA Nephropathy in EU,62586,21-07-2021
Lexeo Acquires Stelios to Expands its Gene Therapy Pipeline for Rare Cardiovascular Diseases,62596,22-07-2021
Bayer and Merck's Verquvo (vericiguat) Receives the EC's Approval for the Treatment of Chronic Heart Failure,62605,22-07-2021
IM Reports Results of IMT-002 in P-Ib MAD Trial for the Treatment of Type 1 Diabetes,62612,22-07-2021
Mabpharm's Biobetter (CMAB008) for Infliximab Receives NMPA's Approval in China,62618,22-07-2021
Bluebird Bio's Skysona (elivaldogene autotemcel) Receives EC's Approval for the Treatment of Cerebral Adrenoleukodystrophy,62622,22-07-2021
Merck and Eisai's Keytruda (pembrolizumab) + Lenvima (lenvatinib) Receive the US FDA's Approval for the Treatment of Advanced Endometrial Carcinoma,62626,22-07-2021
"Bioeq Collaborates with Teva to Commercialize FYB201 (biosimilar, ranibizumab)",62637,07-07-2021
Synaffix Signs a License Agreement with ProfoundBio for ADC Technologies,62643,23-07-2021
NGM Reports Completion of Patient Enrollment in P-II CATALINA Study of NGM621 in Patients with Geographic Atrophy Secondary to Age-Related Macular Degeneration,62645,23-07-2021
Celltrion Collaborates with Inhalon to Develop Regdanvimab (CT-P59) for the Treatment of COVID-19 at Home,62650,23-07-2021
"Meiji and Dong-A ST Sign an Exclusive License Agreement with Intas to Commercialize DMB-3115, Proposed Biosimilar to Ustekinumab",62660,23-07-2021
ImaginAb Signs a Multi-Year Non-Exclusive License Agreement with Boehringer Ingelheim for CD8 ImmunoPET Technology,62666,23-07-2021
AstraZeneca's Bydureon BCise (exenatide extended-release) Receives the US FDA's Approval for the Treatment of Type2 Diabetes,62672,23-07-2021
Alexion's Ultomiris (ravulizumab) Receives CHMP's Positive Opinion Recommending its Approval for Children and Adolescents with PNH,62686,26-07-2021
AstraZeneca's Vaxzevria Demonstrates Effectiveness After One Dose Against Beta/Gamma and Delta Variants of SARS-CoV-2 Virus,62691,26-07-2021
AbbVie Presents Results of AGN-190584 in P-III GEMINI 1 Study for Presbyopia at 2021 ASCRS,62700,26-07-2021
The US FDA Declines to Approve Incyte's Retifanlimab to Treat Patients with Squamous Cell Carcinoma of the Anal Canal,62706,26-07-2021
Denali Reports Results of DNL310 in P-I/II Study in Patients with the Lysosomal Storage Disease Hunter Syndrome (MPS II),62712,26-07-2021
PerkinElmer to Acquire BioLegend for $5.25B,62719,26-07-2021
BeiGene's Brukinsa (Zanubrutinib) Receives Health Canada's Approval for Mantle Cell Lymphoma,62731,27-07-2021
Prothena Presents Preclinical Data of its Alzheimer's Candidates at AAIC 2021,62734,27-07-2021
GSK's Shingrix Receives the US FDA's Approval to Prevent Shingles in Immunocompromised Adults,62739,27-07-2021
Adagio Collaborates with Biocon to Provide COVID-19 Ab Treatment to Patients in India and Other Emerging Markets,62745,27-07-2021
BioNTech Plans to Initiate the Clinical Study of Malaria and Tuberculosis Vaccines in 2022,62753,27-07-2021
"AstraZeneca and Regeneron Collaborate to Research, Develop and Commercialize Therapies for Obesity",62760,27-07-2021
Amgen to Acquire Teneobio for ~$2.5B,62770,28-07-2021
PeptiDream and Takeda Expand its Research and License Agreement to Develop Peptide Drug Conjugates Targeting CNS Diseases,62774,28-07-2021
AbbVie and Calico Expand its Existing Collaboration to Focus on Aging and Age-Related Diseases,62778,28-07-2021
Sanofi's Avalglucosidase alfa Receives CHMP's Positive Opinion for Patients with Pompe Disease,62782,28-07-2021
BridgeBio Enters into Clinical Collaboration with BMS to Evaluate BBP-398 + Opdivo for Advanced Solid Tumors with KRAS Mutations,62792,28-07-2021
Arena and Aristea Collaborate to Develop RIST4721 for Treatment of Complicated Immune-Mediated Inflammatory Diseases,62795,28-07-2021
BD Acquires Tepha to Boost its Surgical Mesh Portfolio,62808,29-07-2021
Roche Reports the US FDA's Acceptance of BLA for Faricimab to Treat Diabetic Macular Edema and Neovascular Age-Related Macular Degeneration,62825,29-07-2021
Regeneron and Sanofi Report Results of Dupixent (dupilumab) in P-III LIBERTY CUPID Clinical Program for Chronic Spontaneous Urticaria,62836,29-07-2021
"Viatris and Biocon's Semglee (biosimilar, insulin glargine) Receive the US FDA's Approval as the First Interchangeable Biosimilar for Diabetes",62843,29-07-2021
Janssen Amends its Agreement with Protagonist to Develop and Commercialize IL-23 Antagonists,62874,29-07-2021
Takeda's TAK-994 Receives Breakthrough Therapy Designation for the Treatment of Narcolepsy Type 1,62880,29-07-2021
"Henlius Reports First Patient Dosing in P-I Study of HLX04-O (biosimilar, bevacizumab) for Wet Age-Related Macular Degeneration",62886,19-07-2021
Lilly Collaborates with Kumquat to Develop Novel Small Molecules that Enhance Tumor-Specific Immune Responses,62891,30-07-2021
GSK's Nucala (mepolizumab) Receives the US FDA's Approval for the Treatment of Chronic Rhinosinusitis with Nasal Polyps,62894,30-07-2021
Junshi Reports NMPA's Acceptance of sNDA for Toripalimab + CT as 1L Treatment for Advanced or Metastatic Esophageal Squamous Cell Carcinoma,62904,30-07-2021
Alnylam Signs a License Agreement with PeptiDream to Develop and Commercialize Peptide-siRNA Conjugates for Delivery of RNAi Therapeutics to a Broader Range of Extrahepatic Tissues,62915,30-07-2021
BeiGene Reports Results of Brukinsa (zanubrutinib) in P-III SEQUOIA Trial for the Treatment of Chronic Lymphocytic Leukemia,62920,30-07-2021
Roche Publishes the Results of Evrysdi (risdiplam) in FIREFISH Study to Treat of Type 1 SMA at NEJM,62932,30-07-2021
Astellas Signs a License Agreement with Minovia for Novel Mitochondrial Cell Therapy Programs,62947,02-08-2021
Takeda and Frazier Collaborate to Launch HilleVax (biopharma company) for the Development of Norovirus Vaccine,62950,02-08-2021
AstraZeneca's Saphnelo (anifrolumab-fnia) Receives the US FDA's Approval for the Treatment of Moderate to Severe Systemic Lupus Erythematosus,62954,02-08-2021
Janssen's Uptravi (selexipag) Receives the US FDA's Approval for IV Use in Adults with Pulmonary Arterial Hypertension,62966,02-08-2021
Ipsen Signs an Exclusive Collaboration with Exicure to Develop SNA-Based Therapeutics for Rare Neurodegenerative Disorders,62968,02-08-2021
Regeneron Reports the EUA Expansion for REGEN-COV (casirivimab and imdevimab) to Treat COVID 19,62973,02-08-2021
"BioFactura Initiates P-I Study of BFI-751 (biosimilar, ustekinumab)",62992,25-05-2021
Abzena and BioXpress Collaborate to Develop and Manufacture Biosimilars for Third Party Customers,62995,27-07-2021
Abbott Launches Jot Dx Insertable Cardiac Monitor to Detect Abnormal Heart Rhythms in US,63000,03-08-2021
Sanofi to Acquire Translate Bio for ~$3.2B,63003,03-08-2021
Roche Reports the US FDA's Acceptance of BLA and Priority Review of Tecentriq (atezolizumab) as an Adjuvant Treatment for NSCLC,63009,03-08-2021
